iban,bank,name,ammount
ES1691353011098673732412,ING,Antonia Mayo,6580
ES9685224402561792440786,Kutxa,Brunilda Hervia Cuevas,487
ES9091355796129597914771,Cooperativo,Atilio Crespo Román,8307
ES6380813090491063547267,CaixaBank,Andrea Cabeza Cortina,3517
ES3052723948416108968350,IberCaja,Pascual de Piñeiro,352
ES6533845944758819335970,ING,Cruz Tovar-Estrada,388
ES9793041185301854370083,Bankinter,Rico Viña-Requena,6997
ES9535876335584495482470,Cajamar,Luciana de Aragón,5358
ES5963385717530293554931,BancaMarch,Roberto Mármol Villanueva,5027
ES8932289348109150840886,BBVA,Magdalena Camacho Paz,3566
ES8139562330175762692302,Cooperativo,Custodia Clotilde Perales Gámez,4967
ES7852181232883007764847,CaixaBank,Úrsula Nieto,145
ES2452855181066767870233,Deutsche Bank,Delia Cabrera-Moll,8070
ES3625898848423785503732,IberCaja,Juanita del Villalobos,7959
ES1191324168175952561770,IberCaja,Andrea Macías Vidal,3112
ES8683524951254945166232,Cajamar,Quique Haro Salgado,5356
ES6033648976259123293820,BBVA,Silvia del Barragán,4728
ES2447414413834448551509,Cajamar,Ezequiel Amando Sierra Fuster,3344
ES1623100085070277973036,Sabadell,Herminia Abril-Fajardo,5588
ES1715627240816645346984,BBVA,Ofelia Rey Ugarte,777
ES9645880704001368194989,CecaBank,Rita del Escolano,1881
ES8769803419025598953029,CecaBank,Benjamín Portillo,8600
ES4599684590831700459049,Kutxa,Filomena Llorens Arce,6232
ES9637574140031867187191,Santander,Nuria Vilma Sebastián Puerta,6628
ES9422057021678849082290,CaixaBank,Bernardino del Somoza,3513
ES0680656039818688005921,BBVA,Nadia Escalona Castilla,9037
ES6224958875478725636211,Sabadell,Claudio Caballero-Juárez,8220
ES5267207087316026981176,Sabadell,Roldán Cordero,6154
ES2871064580541732648914,CaixaBank,Aarón Pomares Mascaró,3140
ES2282552939780744463980,Cajamar,Demetrio Gabriel Segarra Avilés,9086
ES1271738399489380566347,Bankinter,Severo Berto Valdés Suarez,5229
ES3749935457486459842343,ING,Armando Rovira Reig,7501
ES0284294736200200095470,BancaMarch,Jaime Martorell Morcillo,6451
ES8132443881232207463199,Sabadell,José Manuel del Varela,5532
ES8768627469070245969740,ING,Adán Vera García,6695
ES3813378110631416134947,Santander,Albino del Yuste,4521
ES8409105968217719787300,Bankinter,Amparo Carbó Quintero,632
ES6726460857944231342467,Sabadell,Jose Antonio Martí-Crespo,3129
ES5876120264363583049611,CaixaBank,Gervasio Torralba Pozo,9573
ES1189258945723123126590,CecaBank,Clementina Cantón Buendía,5632
ES2190760142857226043230,CecaBank,Jesusa Atienza Nicolau,3072
ES7782120316756605591190,Deutsche Bank,Emilia Agustí Macias,9845
ES3947486331500637157160,CaixaBank,Vito Córdoba Ferrer,2863
ES4185396010891812963930,Santander,Adelardo Baró Ruiz,2196
ES4361188693972178699718,BancaMarch,Sancho Báez-Andreu,2627
ES8796304507444741104734,CecaBank,Juan Luis Ildefonso Vara Vicens,5763
ES3876181730860997305183,BancaMarch,Emelina Vigil-Pineda,6842
ES3393919478080683978815,Santander,Cintia Villalobos Lucena,3166
ES4886875974450644139624,Deutsche Bank,Luisina Cepeda Pérez,9375
ES8646260544242911638611,CecaBank,María Belén Perera Andres,5242
ES3933953652864845194820,ING,Victoria Paca Novoa Batlle,8476
ES1141808685720600677471,Santander,Teófila Arenas Simó,6701
ES7026814738107551860725,BancaMarch,Leticia Alondra Pedro Hoyos,9449
ES7348376083658388358878,Sabadell,María Ángeles Agullo Luque,8590
ES2603594566362267938195,CaixaBank,Jovita Carreño Lillo,3817
ES7147760202500681676420,Deutsche Bank,Ainara Juárez Jordán,5448
ES3358216294944992442331,Santander,Eufemia Camps Sans,1182
ES6245114006270351738374,CaixaBank,Albano Pol Herrero,665
ES0245012944105998135101,Bankinter,María Teresa Puente-Román,6667
ES3277044873486953379522,Kutxa,Albert Jurado,2002
ES2501855038756729475350,Kutxa,Salud Jordá Canet,2532
ES3618024693958407163793,Deutsche Bank,Rosaura Baños Rodriguez,3862
ES0915026607918576879570,Kutxa,Augusto Nogueira Pardo,7199
ES8794067106794417965414,BancaMarch,Héctor Castro-Borja,285
ES6582771827509030237571,Kutxa,Hermenegildo Alsina Marin,6605
ES0414053309700271009115,Kutxa,Yésica Arias,5512
ES2711492946231743598728,Kutxa,Tristán Guzman Guzman,7518
ES0735918854299017499859,Cajamar,Josefina Céspedes Herrera,1275
ES9282136073500691446354,Cajamar,Luz Plana Arnal,1698
ES6764171736428075099954,Sabadell,Elena Moles Aparicio,342
ES8810417632670318245228,Kutxa,Eduardo Canals-Alegria,495
ES1901006160111130915721,BancaMarch,Cristian Valerio Belda Novoa,6403
ES3905428977627094620828,Sabadell,Jeremías Lorenzo Colomer,7593
ES1734532258693169160159,Kutxa,Sancho Villar-Larrañaga,2964
ES6268004956332247593015,Santander,Dalila Iglesias Guillen,4287
ES9247965512241119478775,Bankinter,Adán Geraldo Lucas Mascaró,671
ES0422892770063099124541,Cajamar,Eusebio Planas Crespi,8188
ES9650431725981512982852,Bankinter,Venceslás Boix-Luz,6675
ES4136660490325732782901,Sabadell,Maricruz Elisa Alonso Mayol,5886
ES5952933234360769017447,Bankinter,Leonel de Peinado,9187
ES3638146729592355409616,CecaBank,Telmo Coloma Naranjo,8891
ES9050737660239181673507,Bankinter,Ester Tena-Moreno,8307
ES2126106143425865977162,Cooperativo,José Lumbreras Palomo,4627
ES0771702849178087626801,CecaBank,Pedro de Chamorro,9941
ES2472822118691123331943,Deutsche Bank,Marino de Naranjo,6777
ES2777321566172633215185,Santander,Jesús Sarabia-Simó,3740
ES8099391104061404288352,Deutsche Bank,Geraldo Díez Rojas,6623
ES5139111997258442343001,Bankinter,Ricardo Mur Landa,6779
ES5083008025876404457809,Cajamar,Sol Blasco Zaragoza,472
ES0942598220481055984383,Deutsche Bank,Adalberto Baena-Cañas,7352
ES0230034384943645190657,Sabadell,Sofía Roma Sanmartín,5237
ES2889681936341159281899,Cooperativo,Ángel Calzada Vicens,3221
ES7246960790856964935148,IberCaja,Fabiola de Manso,1073
ES5696180744445964225081,BBVA,Elisabet Valeria Aliaga Peláez,9883
ES1862562952329261886151,ING,Atilio Galo Pareja Gilabert,1159
ES3055148351184732270761,Kutxa,Irma Cuadrado Solsona,932
ES8024232740983689701304,Bankinter,Lorenza Carreras,4411
ES6840422335936418682687,Kutxa,Paola Porras Vallejo,6254
ES7561057366631231862791,Bankinter,Juan Francisco Ibañez Otero,3428
ES2615319980936573423299,Deutsche Bank,Toni Verdejo Gallego,388
ES8326268097125218635266,CaixaBank,Poncio Yuste Heredia,4980
ES4047261125275970110848,Cajamar,Samu Seco,169
ES5433752967349950818567,CaixaBank,Pepe Hierro,8644
ES0226913247560772144912,ING,Dolores Jerez-Cornejo,842
ES8071296529506219494497,Bankinter,Aura Anglada Verdú,699
ES4627964387107461434888,Cajamar,Candelaria Blanca,7733
ES5581431878078679855135,BancaMarch,Andrea Hervás,198
ES6122607159085959333818,Cooperativo,Óscar Perelló Puga,9761
ES2456196601608297814788,CaixaBank,Selena Ibañez Adán,5873
ES6589086397763684973019,BBVA,Angélica Solís Madrid,138
ES5625763400708885071899,Cooperativo,Elisabet Martorell Quesada,7070
ES3418818333817919058305,ING,Serafina Bernat Carbó,1491
ES6048823413595291859206,CecaBank,Ignacia del Valero,5940
ES3683971987432248088920,BBVA,Ale Navas,2556
ES3631193120786617157960,IberCaja,Marina de Palomares,6148
ES0310901494386099704511,Bankinter,Godofredo Amaya Morante,7350
ES9451587362295039961445,BBVA,Isidoro Quintanilla Zabaleta,8272
ES1637255739078670407326,Deutsche Bank,Ale Aznar Abella,760
ES3016047161012072876291,CaixaBank,Angelita Fernandez Cortes,3523
ES8429976520395184544997,Cajamar,Carmina Salazar Sabater,4085
ES2141711766178399185324,BBVA,Telmo Ribes Mendoza,6962
ES4425604046401610116288,BBVA,Carlos Sotelo Bayón,9879
ES1702880287649949863339,Cajamar,Cristian Ramos Orozco,8678
ES6691076307586860399464,BBVA,Haroldo Montero Leon,2711
ES3730883887941771369718,Kutxa,Raimundo Lozano Heras,7494
ES4539207884311437632414,BancaMarch,Pastor Simón Valle Santos,1211
ES1196550899684763012067,CecaBank,Pastor Fonseca Figuerola,5493
ES8248719900227798895484,Cooperativo,Olalla Canals Millán,3928
ES9679542835932734352699,BancaMarch,Berta Mas Llorens,7836
ES7280867753977088160161,ING,Santiago Garriga Lledó,6110
ES4185861289137587150040,Cooperativo,Jafet Barriga Busquets,9227
ES6187485642860151865984,Bankinter,Augusto Rosado,4391
ES2053183554800178524911,IberCaja,Cebrián Beltran Tejedor,2302
ES8722531063185760710591,Kutxa,Remedios Donaire-Escamilla,1414
ES4095951302558798073726,BancaMarch,Celestino Núñez-Niño,9272
ES3477893985621993868652,CaixaBank,Anita Ródenas,8913
ES6063811949112077295382,Bankinter,Nacho Zamorano Pardo,9090
ES5691605311855514824945,CaixaBank,Marisol Olivia Donoso Espada,1756
ES2287498605668124608749,Cajamar,Sofía Montenegro Caro,5257
ES6322418831750107479898,Sabadell,Hilario Florentino Jiménez Huguet,4238
ES2662989449774335181846,Deutsche Bank,Carlota Arregui Recio,5355
ES1192656410705138193570,Bankinter,Isaías Cisneros Carrillo,7953
ES3340590454444984991159,IberCaja,Cleto Marquez,389
ES3040359773166988922446,ING,Rodolfo Carretero Fuster,1208
ES0704618025809925514451,IberCaja,Wilfredo Prats Alba,7731
ES7300963007446504063699,Santander,Anastasio Alonso,5672
ES1135512035264898785603,CaixaBank,Cristian Zabaleta Alcalde,5757
ES7336537005556652822809,Bankinter,Jenaro Diéguez Villegas,4863
ES6559592486572481340226,IberCaja,Socorro María Del Carmen Verdugo Antón,5242
ES5212000212576892160738,IberCaja,Narcisa Codina,4418
ES4201852488579630552356,ING,Gerónimo Calvet Rosado,485
ES4589480156556375212803,Kutxa,Estrella Amaya Alonso,5931
ES5010079745423056425368,Santander,Jose Río Gual,2411
ES8246654670245259861269,Deutsche Bank,Jesús del Calvo,4269
ES3807706815622585565341,Deutsche Bank,Tristán Castells Gallo,2551
ES4496175935093968540463,BBVA,Julieta Osorio Reguera,9336
ES3546036533135180696135,Kutxa,Prudencio Gimenez Nebot,2884
ES7361608465958956431849,Sabadell,Aura Menendez Godoy,7486
ES9630622638561001555668,IberCaja,Pedro Menéndez Esteban,7713
ES1382259051456429539017,ING,Morena Gomis Guzmán,4004
ES3402995451566553120734,CaixaBank,Angelino Guitart Malo,4818
ES0691835292423877007696,ING,Ana Sofía Niño Parejo,4632
ES2251315389368104120935,BBVA,Rodrigo Óscar Pi Zapata,6315
ES7464670424003951933297,BancaMarch,Leire de Sandoval,8274
ES0928698558033142156977,Kutxa,Josefina Anguita-Saavedra,8540
ES4056948927279949229292,CecaBank,Moreno Reig-Diaz,8415
ES2928976213975025032578,Sabadell,Juana Rozas Solera,2550
ES8248187201136988404579,ING,Vanesa Puente Cisneros,941
ES1664799738756744623260,ING,Efraín Lastra Benavides,1577
ES3929839045127283700695,Deutsche Bank,Luís Jordi Luque Solana,4096
ES3409037724860213502514,Sabadell,Aitor Barreda Correa,9592
ES2958201113624548453171,Deutsche Bank,Isabel Soriano Andrés,9016
ES1881319947920567922385,CaixaBank,Ibán Cristian Aragón Román,4201
ES3569482233565343234758,Sabadell,Ainoa Vera Vega Cabañas,3784
ES8703999613124078146248,CaixaBank,Faustino de Barroso,2211
ES9252186361571695034868,Cajamar,Rosendo Antón-Valle,977
ES6382809530480726207527,Bankinter,Gabriel Bravo Isern,8692
ES6523103472680461570389,CecaBank,Otilia Menéndez Pablo,1313
ES8620931267804058251852,Deutsche Bank,Antonia Duran-Alberdi,243
ES1441444072381371376272,CaixaBank,Gracia Alemán Barberá,174
ES9822190586969225657986,CecaBank,Mauricio Gutierrez Albero,2821
ES4458601128933135044662,CaixaBank,Noa Adán,6156
ES1893989325872710105529,Sabadell,Jonatan Borrell-Navas,2480
ES1614007182295658951161,Cajamar,Asunción Contreras,2039
ES4553879605467502861668,BancaMarch,Julián Rivera-Andreu,277
ES1576953194614702706157,Cajamar,Isaac Segarra Garcés,852
ES1340783171815445629838,CecaBank,Plácido del Abella,2603
ES4251350843546936970272,Kutxa,Jordán Joel Agullo Sanabria,4814
ES5007757940348390311783,Deutsche Bank,Natanael Naranjo Vargas,3309
ES2208383365402448506181,ING,Luz Ramírez Puga,5568
ES1163390546133985434095,Kutxa,Griselda Acosta Almansa,4118
ES0840606584674015831915,Cooperativo,Esther del Collado,604
ES8807809399281432675968,CecaBank,Remigio Becerra Morales,2869
ES3152010391452652652970,BBVA,Valeria del Arribas,8182
ES8981828270034363622461,CaixaBank,Cayetana Ros Escolano,3454
ES0209049875617950031731,IberCaja,Nerea Cerdá-Cerdán,8733
ES3271964580970073160984,ING,Florina Piña,4028
ES8273160733920800951648,BancaMarch,Esperanza Bárcena Acosta,921
ES9130433481790555666157,IberCaja,Estela Lara Gual,1599
ES9586384825014983868126,ING,Soledad Arjona,3929
ES1842857434950162093214,IberCaja,Victoria Valera Barreda,4936
ES8496163615595931481723,Santander,Belen Piñeiro Verdú,8143
ES3866933084799177642736,Kutxa,Paulino Serra Escolano,1987
ES7957929477941437794035,Sabadell,Rico Bernat Valbuena,7332
ES5266814277484313477902,Bankinter,Néstor de Contreras,3887
ES1450754975808373313245,Cooperativo,Paulino Huertas Hoz,7674
ES8633573829044569266753,Cajamar,Heraclio Doménech,3794
ES7156701117687159733134,Sabadell,Luís Vidal Sobrino,8801
ES1458644694414438933613,Cajamar,Otilia Montesinos Casado,4938
ES3243197230867854288019,IberCaja,Pastora del Mena,6158
ES5250052016131451524951,CecaBank,Juana Baños-Aguilera,194
ES9869203555203469288843,CecaBank,Benigna Casares Barroso,9769
ES1292265202719109047836,ING,Dominga Caro Moles,8892
ES1727867537540860366525,BBVA,Sebastian Régulo Lloret Murillo,8931
ES9501712705681416896034,IberCaja,Josefa Porcel Flores,9925
ES2266868467254444752483,Cooperativo,Mauricio del Cazorla,641
ES3356050002688858069404,Santander,Rufino Redondo Martorell,2135
ES9468466200315954703652,Sabadell,Sabas Agudo Sevillano,2273
ES5263862311892423273264,IberCaja,Ainoa Alcázar,744
ES8518781123023242211730,CecaBank,Goyo Primitivo Amaya Murcia,2651
ES3731319709735649159388,CaixaBank,Isidro Esteban Guijarro,2683
ES4003648755726554284750,ING,Noé Andrade-Bosch,1234
ES3104172239459340679124,CaixaBank,Etelvina Cabanillas Garcia,6907
ES9336979950275157083417,BancaMarch,Josefa del Ferrer,7361
ES1039871332984065114011,Santander,Vanesa Carmona Torres,5694
ES1616557004446784449163,Kutxa,Miguel Campoy-Recio,1785
ES6274972513206022096139,Deutsche Bank,Norberto Herrera Carrera,1125
ES4299001921060906290725,Cooperativo,Margarita Doménech,2285
ES2252570600956689161683,CecaBank,Bautista Naranjo-Pujadas,4594
ES4617152007548347168129,IberCaja,Luisina Ramis Cobos,2178
ES5081671470549997117090,Santander,Tecla Álamo Costa,600
ES1183568566893365966426,Cajamar,Aristides Zabala Ramirez,353
ES4458985903509244927910,BancaMarch,Godofredo Sobrino-Méndez,6694
ES4736832393780106334456,IberCaja,Pascuala Vera,3160
ES8161050879873148992769,Kutxa,Jose Antonio de Garzón,8103
ES6486087388032965952079,BBVA,Noa Beltran Moliner,287
ES7025063941919886573684,Cooperativo,Angélica Saez-Ochoa,9789
ES0280179214252702064637,ING,Domingo Miguel Aguado,2167
ES2642530684919169787663,CaixaBank,Virginia Molina Cruz,8489
ES1252705394942982623089,Sabadell,Susana Pazos Méndez,1110
ES9663743715831475459281,Santander,Saturnino Rosselló Puerta,4742
ES4328787390539160412051,Cooperativo,Melisa Andreu Armengol,2780
ES6910446897278758563039,Cooperativo,Loida Bernad Tejera,180
ES4578715476330181912982,BBVA,Yolanda del Otero,1331
ES0460903570303256846832,ING,Luís Bonilla Vargas,2850
ES4188354261739471448428,Cajamar,Leonor Eloísa Barriga Palma,1525
ES9115709854655796891070,CecaBank,Alma Velasco Fuertes,3971
ES1402610388309821530004,Bankinter,Susana Elorza Goicoechea,1018
ES6778842951951415348185,IberCaja,Esperanza Ródenas-Gomez,6853
ES5548201224253031431257,Cooperativo,Severino Luz Valbuena,6918
ES7269239185245328035806,Bankinter,Ale Gallego-Miranda,2596
ES2213032658931796976430,BBVA,Felix López Carrillo,5508
ES1345522166085386645976,Cajamar,Eloísa Menéndez Vallés,8073
ES4097797277742490540852,ING,Seve del Benito,7398
ES0928183682299258623884,Santander,Purificación Quevedo Milla,3059
ES1414650306677411507484,Cajamar,Jesusa Losada Martorell,9573
ES7672525736872644441661,BancaMarch,Estefanía Frutos Torralba,7214
ES1799497889653880958707,Cajamar,Pepe Blasco Contreras,5820
ES2816290168113826393886,BancaMarch,Cornelio Madrid Bayón,4489
ES7271195764138995766989,BancaMarch,Melania Bejarano-Monreal,9708
ES0918842300937582539935,BBVA,Jose Antonio Santiago Asensio,8182
ES3369970486657705698472,Kutxa,Alonso de Bauzà,6640
ES8467323293619139216176,BancaMarch,Gema Anguita Sancho,2834
ES4892527390710396139126,CaixaBank,Marcelino del Torralba,3775
ES7375383735185612213799,ING,Melchor Alberto Arenas Santamaría,5747
ES8662586141324972528525,BancaMarch,Jose Manuel Talavera Galván,104
ES1955187001543298232090,BancaMarch,Imelda Planas Andrade,3823
ES5788012900853970046310,Cajamar,Tomasa Montaña,323
ES0861788635613220650363,IberCaja,Hilda de Ferrán,3972
ES9559712570981450666411,Cooperativo,Cristian Asenjo Elías,3712
ES7899771613633620324348,BBVA,Abel Grande-Granados,7036
ES9542168722912280614722,IberCaja,Delfina Adela Leal Murillo,2033
ES2839246951587928804697,Sabadell,Nicolasa Yuste Requena,3320
ES0308325310836288727942,CaixaBank,Gregorio de Salmerón,6829
ES5343763714188780421262,IberCaja,Edu Costa Mur,2402
ES0336780575015371200388,Bankinter,Cecilio Suárez Fajardo,164
ES2990730204942398223243,ING,Dorotea Manzano Manrique,3513
ES8728495555878437583384,BancaMarch,Vasco Guzmán Herrero,3759
ES5044149330786167940934,IberCaja,Azeneth Vives Carmona,5753
ES4289626085594994800895,BBVA,Jacobo Codina-Vall,7863
ES0950395141151870836882,CaixaBank,Ariadna Lamas Román,2033
ES4918795155163608109273,Santander,Jose Carlos Miralles,8761
ES2889242775286067832232,CaixaBank,Magdalena Sanmartín Milla,360
ES9805088416329371970155,CaixaBank,Lucio del Casado,7774
ES0707376707711422382854,Deutsche Bank,César Santiago,3015
ES9259349298626264234603,ING,Yago Agullo Campo,9995
ES9793166787738732739700,Sabadell,Alcides de Gallego,2767
ES7379255200455336171475,Sabadell,Natalio Castillo Echevarría,367
ES6611811782727199182683,IberCaja,Daniel Buendía Morán,3226
ES5885765666995553801276,BBVA,Araceli Calatayud Planas,7941
ES9351209703768262298829,Bankinter,Blanca de Vallejo,3603
ES2509692753366308449607,ING,Angélica de Roig,3187
ES7200510988915735384573,Cajamar,Encarna Rivas,5143
ES8618387562413277534921,ING,Juliana Maite Manrique Arias,9569
ES0868184302899414333288,ING,Teófila Ribera,7633
ES6835110184642887205609,Cooperativo,Guadalupe León-Ródenas,6154
ES1976377325034854318248,Kutxa,Manuel Rivera Tejedor,7458
ES7403233243043087181593,BBVA,Germán Anglada-Galiano,6177
ES4330586387297481438186,Bankinter,Encarnación Canals Garcés,7468
