iban,bank,name,ammount
ES7294424245756468050863,Cajamar,Cándida Font Ureña,3637
ES7163009370831042711143,ING,Adrián Tejero Carmona,1088
ES3289647806984339463634,BBVA,Consuelo del Martorell,2603
ES1501990372994213377503,CaixaBank,Bibiana Octavia Costa Santana,7035
ES8442311066540289827126,IberCaja,Plinio Vendrell Jurado,1365
ES1524116009483644611139,Kutxa,Leticia Jiménez Rodrigo,7569
ES8051169162107014921526,Deutsche Bank,Celestino Carrión Estévez,5690
ES9171840107525888199349,Kutxa,Lalo Ballesteros,2148
ES8830780935612617452048,BBVA,Victor Manuel Carrasco Torrents,2696
ES5875715445256446402228,BBVA,Pascuala Priscila Fortuny Manzanares,5992
ES7731068102784248251184,Santander,Rita Morillo Alba,855
ES2995326859521611787636,Cajamar,Javi Ferreras Cañizares,6130
ES7629631163678424392664,Cajamar,Margarita Diez Llano,8855
ES2836784526293949631401,Kutxa,Araceli Crespo,9288
ES8196921214158963122229,BancaMarch,Alejo Catalán Villalba,9043
ES3963749236785371424630,Kutxa,Eduardo Esparza Haro,3449
ES5794362895010343182373,Sabadell,Amador Varela Sabater,4600
ES4627222158329731511644,BancaMarch,Alfonso del Duarte,5616
ES1192220847108016555790,CaixaBank,Sabina Fernandez Chico,1810
ES5470350788238397536360,CecaBank,Javi Barranco,7926
ES1436552101590771770571,CaixaBank,Aníbal Escribano-Paz,416
ES7639054264972547179764,BBVA,Benigno Tapia Espejo,2669
ES0373834216516862564892,ING,Soraya Alonso Aroca,8759
ES5980831489464542540172,Sabadell,Trinidad Losada Valbuena,1824
ES8023196779879461440125,CecaBank,Nieves Samper-Frutos,7130
ES9240362277839024521274,Bankinter,Rafael Garmendia Echeverría,579
ES2413003408039361562986,Sabadell,Bárbara Camacho Galindo,4823
ES7305382414452146628404,Santander,Haroldo Estevez Río,4498
ES5273469904773336081049,ING,Teodora Jara Pellicer,5028
ES5877291717367032429096,Bankinter,Eustaquio Fabregat-Cabrero,1738
ES3262995480363274876091,ING,Sigfrido del Domingo,3959
ES6756717005980316724564,Cooperativo,Leopoldo Prieto,3881
ES5528606525270431494114,CecaBank,Ruben Arana Cabrera,9961
ES2446914658408674590220,Cajamar,Lázaro Marín Ros,1434
ES3647181877749777741038,Santander,Ildefonso Camacho Luján,7143
ES8294882474204900439917,ING,Amando Zaragoza Coronado,2854
ES1845107320332841487477,BBVA,Tania Pablo Bertrán,4175
ES3272082322194955258444,Cajamar,Danilo Borja Hernando,917
ES4841797245354950901726,IberCaja,Pía Castell Villalba,3282
ES7943523493882327201098,Cooperativo,Francisco Jose Herrero Lozano,2990
ES7374154681430765388935,Cajamar,Pablo Giralt Mascaró,838
ES7036001107917934538755,Santander,Cristian de Cuevas,9392
ES2065457723627006051287,Deutsche Bank,Leire Pomares,8020
ES2546623049449620580073,Cooperativo,Judith de Bru,2643
ES2291626144997654038945,CecaBank,Alcides de Palacio,1411
ES8660570328288459042582,ING,Luis Ángel Luz,2138
ES2652593158893537145660,CecaBank,Filomena Aguilar Santos,7934
ES8417848782466881306129,BBVA,Chus del Rosselló,2476
ES2332059241901054278889,CecaBank,Maura Cuesta Lopez,2886
ES3786597459679512090246,CecaBank,Maricruz Armas Pacheco,229
ES8183064463727935853076,CecaBank,Jacobo Lopez Landa,847
ES9066242280379776600868,Kutxa,Eutimio Larrea Martorell,2536
ES0784277902086175783230,Santander,Natanael Huerta Pascual,7505
ES1848202939288494510865,ING,Estela Llamas Múgica,3585
ES1774255058257137251788,ING,Natalia Vall Prats,3232
ES2928557861990045372615,Deutsche Bank,Martirio Irene Verdú Miguel,5593
ES2917742182019489324118,Cooperativo,Benigna Lorenzo Colom,7037
ES8990424137457256486587,BancaMarch,Felix Sanchez Salinas,3569
ES8711822179008543248846,IberCaja,Mohamed Casals-Haro,348
ES6291624400000014181841,ING,Jorge del Salazar,6946
ES1551570820406273673493,CecaBank,Mariano Salazar-Alcalde,1611
ES7175965279620044030377,CaixaBank,Marianela de Ribas,8241
ES3874256671218685275630,Deutsche Bank,Juanita Baeza Pagès,9483
ES5691827788041097005637,CecaBank,Tania Rueda Perea,2111
ES3464135546880720078206,BBVA,Primitiva Pedrero Falcó,3227
ES1449825463891417476841,IberCaja,Isa Gómez,8826
ES6809386737407736488089,Bankinter,Sancho Carro Bueno,5232
ES4803595767064314749745,Bankinter,Enrique Carmona-Escudero,255
ES6401939768014808543987,Kutxa,Benita Pino Anguita,6828
ES7457668641579676902950,BancaMarch,Jessica Arnal,383
ES5994525067155277517058,Bankinter,Joan Sastre Páez,6830
ES1273519299975168150893,Cajamar,Luciano Aguilera Tejero,7900
ES9000636099807160365208,Sabadell,Yolanda Cruz Andreu,7411
ES4620211308082624889126,CecaBank,Victor España Sabater,6388
ES3693524243954069351747,Cooperativo,Guillermo Busquets Rueda,7673
ES4493873783607716517500,Sabadell,Jose Ramón Espejo Cid,7963
ES5623251241096967695028,BBVA,Jorge Anaya-Galván,3361
ES9375672199996147034123,BancaMarch,Severino Sacristán Zaragoza,1738
ES8505594041428602307448,Santander,Gabriel Torrent Báez,4154
ES5751194374566388751233,Sabadell,Pepito Múñiz Parra,5762
ES0552669432285292128657,IberCaja,Evelia Camino Blasco,3833
ES0757567610991777165822,Santander,Esteban Montoya Mayoral,8395
ES0226608623695603182296,Cooperativo,Edgardo Alsina,7170
ES2194502642803051055348,CecaBank,Jacinto Piñeiro-Ureña,873
ES7473687722959423448988,CaixaBank,Toribio Jimenez Martínez,421
ES6086086140279287648002,Sabadell,Sebastián del Becerra,1171
ES2540937905737431988468,BBVA,Pía Sandoval Vázquez,6586
ES7896252177599385602020,Deutsche Bank,África Jáuregui Bárcena,2029
ES8003561198790502978891,Kutxa,Miriam Neira,1230
ES4480898526534952053908,CaixaBank,Jose Luis Porcel Barroso,2828
ES4837734530953511724432,Sabadell,Francisco Nuñez Pol,7852
ES1754632882246634300601,IberCaja,Juan Antonio Pellicer Casanovas,770
ES7206349499295970274881,Santander,Modesta Fernanda Mascaró Pelayo,5724
ES2244610428732168865901,Kutxa,Evaristo de Abril,5035
ES2108952330525001957674,Cooperativo,Pablo Larrea-Reyes,3329
ES0966765924579142607640,Cooperativo,Encarnación Corbacho Barroso,7345
ES6516615181088045952588,Cajamar,Amador Sobrino Mayo,7016
ES5823089681948765365477,BBVA,Laura Torre Isern,3336
ES8584886566601931944274,Deutsche Bank,Tadeo Múñiz Ramos,9884
ES2942531511278953623598,Bankinter,Candelaria Palmer Iglesia,8968
ES1138690984908734710662,Sabadell,Anastasio Araujo Menéndez,6551
ES8867172647535834877699,ING,Ángel Alberto-Mata,9989
ES4355445660499613805933,Deutsche Bank,Ramiro Diez Mendizábal,2278
ES0231966148817674236388,ING,Jeremías Alvarado Benavides,6622
ES9214651658656440303484,ING,Bruno Toro Barranco,2753
ES0312561953762729112825,Deutsche Bank,Darío Mosquera Nadal,6000
ES3006374342141011051979,BancaMarch,Lucila Cabezas Avilés,5104
ES3440630544922439607332,BBVA,Concepción Real Mir,2611
ES7722961541627344712128,Bankinter,Eloísa Busquets-Chaparro,2335
ES4311291641697524082408,Deutsche Bank,Sofía Salom Bravo,419
ES0841877696623893594082,BancaMarch,Manuela Inmaculada Sala Codina,3782
ES6930266856331958956475,Bankinter,Judith Busquets Frías,2236
ES3732286113618449102380,CecaBank,Conrado Hernandez Quintero,2767
ES9543042243093830334142,CecaBank,Mayte Morcillo Camps,2239
ES2796410010874926738622,IberCaja,Fidel Arranz Tudela,8513
ES2706654405975314309079,Cajamar,Porfirio Morillo Vázquez,6503
ES3287344874929917585635,Cooperativo,Ernesto Donoso Herrera,6017
ES5039552158067087295746,IberCaja,María Pilar Zabala Meléndez,4674
ES6776238869162644109771,Kutxa,Cristian Pino Pazos,4234
ES9834331788027280443939,BBVA,Maristela Escamilla Larrañaga,582
ES6015696143587843698916,Deutsche Bank,Federico Cuesta Ibañez,2364
ES1982111613438906953536,Sabadell,Maura Lobo Perera,2739
ES8766264078463157838065,Santander,María Del Carmen Valdés,4961
ES5361328174593639895682,CaixaBank,María Cristina Ruano Chico,9837
ES2937529330966052403355,CecaBank,Ligia Alcalde-Leiva,3177
ES7902128640742406712984,ING,Carmelo López-Cal,5384
ES4639510923984275913553,CecaBank,Modesto de Flores,7700
ES9349039865988246330697,Deutsche Bank,Belen Piquer Figueras,3901
ES6914522993772526055439,BBVA,Melania Lopez Ferrándiz,5033
ES9742634673402516901820,Deutsche Bank,Cristóbal de Guerrero,532
ES8916036662838319837940,IberCaja,Josep Falcón-Abascal,4274
ES4303701936890731256019,CaixaBank,Nereida Escudero Paz,6037
ES1263023262844848932906,Bankinter,Horacio Zorrilla Peláez,3671
ES1626436068141021834860,IberCaja,Adelardo Molins,4371
ES4489575356628133075562,CaixaBank,Paz Cabello Valera,8277
ES0540355435877295620621,CaixaBank,Guadalupe Andrade Llamas,3311
ES8472407980007815023793,Bankinter,Perlita Macarena Donaire Mir,997
ES9316013279413188652067,Deutsche Bank,Cristian Campillo Berenguer,4604
ES3371177922291766636258,BancaMarch,Lucila Rosalina Borja Jaume,2058
ES2550491793086859364420,Cooperativo,Ramón Omar Benavente Sáez,7819
ES2435894284063666972915,ING,María Belén del Mora,4139
ES2966728856196295153211,Cooperativo,Mar Mendoza,4579
ES5782341699789545046137,IberCaja,Melchor Quintero Rubio,9626
ES8371732464192772788001,ING,María Pou Barrena,7250
ES1807892056961794234150,Santander,Aura Ribes Cortés,708
ES2958972640265859822929,ING,Pánfilo del Cózar,6078
ES8796700985899066763199,Santander,Adelina Olivera,2467
ES4050983618308606638521,Santander,Fátima Velasco Duarte,7869
ES4913960696811513352887,Santander,Nacio Mora Pereira,5178
ES8344330316657014174336,Cajamar,Hugo Jose Manuel Ferrándiz Duque,5479
ES4005455837411731017571,Cajamar,Prudencia Santamaría-Abellán,9903
ES6831548661359324168022,IberCaja,Norberto Gordillo Céspedes,327
ES4330117174837132446454,Santander,Yaiza Sebastián,7289
ES7302918248041399156043,CaixaBank,Soledad Olivé-Nadal,6276
ES5945772425742535075055,Deutsche Bank,América Clotilde Ariza Salvador,8122
ES0287890398164854624271,Cooperativo,Gracia Bermúdez Aragonés,639
ES9270987864076770353730,Cajamar,Toño Cazorla Fabregat,5638
ES3161087459610981661604,BancaMarch,Flavia Albero Arnau,795
ES7403143887127480064704,CaixaBank,Nicolás Santos Nogués Tejedor,4655
ES8310199813849344235313,IberCaja,Juan José Vera Ferreras,2908
ES2781844970357070944074,BBVA,Donato Rocamora Lumbreras,3276
ES6818981799368552275333,Cajamar,Anunciación Jaén Izaguirre,1156
ES6883687004452600849548,Bankinter,Paloma Sevilla Galan,2268
ES2019196653235851124092,Cooperativo,Samanta Palau Saez,8613
ES3737521110544976318514,Santander,Benigna Leal,8408
ES0925655562466364377077,ING,Griselda Infante Almeida,3670
ES8925298094848433073749,Kutxa,Eufemia Arranz-Cifuentes,2546
ES3660952306853403636411,IberCaja,Maura Terrón,7357
ES8909585362205180440525,Cajamar,Carlos Amigó,7134
ES9101869432311489056014,BBVA,Desiderio de Palomar,5395
ES4714286478991132865868,Deutsche Bank,Fausto Izaguirre Yáñez,822
ES1182700454136306892917,Sabadell,Efraín Yuste Dueñas,7360
ES5360570990777203202219,Deutsche Bank,Violeta Pagès Duran,5795
ES3298311840184475435955,Kutxa,Carmela Prado,4118
ES7483710016734944844546,Kutxa,Rosario Manjón Tejada,1236
ES2661762136557716356114,CecaBank,Ana Sofía Izquierdo Lastra,5082
ES6230531043242732764564,CaixaBank,Francisco del Báez,2064
ES1035445507801730309285,Cooperativo,Héctor Arribas Luque,3180
ES0803508964180875103766,Deutsche Bank,Isa Jover Sandoval,418
ES4857166390618293959601,CecaBank,Benigno Guiomar Losa Barbero,9711
ES7227910843200941682623,Cajamar,Sofía del Ochoa,5838
ES2132985480292908259910,BancaMarch,Diego Ovidio Santiago Alegre,5329
ES6642869639652508303801,Sabadell,Virginia María Del Carmen Molina Benavides,3415
ES9356993284506925022861,Sabadell,Manuelita Morante Porta,4003
ES8809963559591607516100,CecaBank,Baudelio Artemio Ferrera Martí,4077
ES6373071324992290063260,Bankinter,Flora Carrión Noriega,7732
ES3474459097584183567201,IberCaja,Alejandra Galvez Sanmiguel,6945
ES7349373252895792756562,CecaBank,Celestino Marí-Carvajal,5433
ES9231657107139991319536,BancaMarch,Saturnina Cañizares Abascal,6796
ES3444239031494570400597,Sabadell,Nicolasa Aroca,3274
ES7498381026498065284284,CecaBank,Marcelo Osorio Pedraza,4638
ES6157709059337129538082,Cooperativo,Isaura Santos Rocamora,1392
ES3050249795186906896482,CecaBank,Hilda Morán Cid,4537
ES7508023608555692986270,Cajamar,Yago Sedano Avilés,254
ES5968177654471210197211,CecaBank,Maximino Campillo Vicens,1998
ES7384562037946935482862,Cajamar,Lourdes Granados,5507
ES4027573571225590967844,Cooperativo,Eric Emiliano Solano Villegas,5466
ES2280714312205640740563,BancaMarch,Gervasio de Andreu,376
ES2306479128516359248946,BancaMarch,Mohamed Mercader-Calzada,1341
ES5225503478268653528280,Cajamar,Rosalva Gallart Barranco,7746
ES9001448195664457295006,BBVA,René Jordá Company,4083
ES7092390079351808168414,Sabadell,Jose Francisco Marc Santos Iñiguez,4940
ES3723805056542668717219,Cajamar,Ligia Huguet,965
ES8806242796304364535433,Deutsche Bank,Brígida Vilaplana Fabregat,8853
ES1273324192315569421944,BancaMarch,Lidia Hervás Velasco,4829
ES6070165715662892436444,Sabadell,Úrsula Salazar López,6405
ES8769726561582011204837,BancaMarch,Adán Díez-Olivares,5770
ES4038559583332249212372,CaixaBank,Edelmira Godoy Pera,2719
ES6468665412265733214482,ING,Catalina Gutiérrez Espinosa,5058
ES8268146227659916971640,CaixaBank,Loida Céspedes Valdés,8724
ES2118089522051472323513,Cooperativo,Tristán Vilaplana Hervia,1375
ES9811027010220589557963,Bankinter,Beatriz Múñiz Escamilla,8824
ES3942193165802490282304,Kutxa,Lara Gomis Murcia,8932
ES7882318865378019270564,Kutxa,Clara Tovar Baños,5230
ES1201664970089168786871,BancaMarch,Godofredo Castillo Hernández,8831
ES5209278344823694610166,Sabadell,Adalberto Ramón Batalla,2615
ES9497096500947036197448,Sabadell,Elvira Royo-Salmerón,3563
ES4695652502199688111455,ING,Benjamín Iniesta,999
ES5554154297826310894448,Santander,Rosario Noriega,3035
ES5676993449948321389876,Cooperativo,Salud del Pagès,6865
ES2346353338565133887035,BBVA,Ileana Velázquez Mulet,8163
ES2614561226673993475833,BBVA,Berta Atienza Rivas,598
ES6088654763442046378194,BBVA,Curro Piñol Bayo,3363
ES0213123366790578246225,BBVA,Evaristo Alfonso Roda Iñiguez,1866
ES4786857471580251734393,Cooperativo,Prudencia Pinto Camacho,1996
ES3324523160394720215481,Bankinter,Felicidad Cantón Ureña,8106
ES5141060253782019697575,Kutxa,Adelardo Mora Campos,5280
ES6974597434800713101944,Kutxa,Manola Robles España,2170
ES1453459933054393386235,Sabadell,Genoveva Ángel Mas,8682
ES0743615224639063149203,ING,Micaela Iriarte Bustos,8731
ES6039228026538620454442,Santander,Lola Guillén,3807
ES4224517748379641415133,IberCaja,Eligio del Guardia,526
ES3500830205638569690154,Kutxa,Ana de Vallejo,9505
ES3785540399654175506944,Sabadell,Nico Rivera,3238
ES6853965550978560293144,Cajamar,León Camino Bermúdez,5584
ES1462403826935339864649,Deutsche Bank,Jennifer Tomé,1943
ES5109942174054166903037,BBVA,Manu Reyes Carnero,9389
ES2228543452082950712889,CecaBank,Iker Casares Amat,6694
ES4471815172405820653581,Cajamar,Merche Peiró Ortiz,8564
ES8387412346256185025538,Deutsche Bank,Celia Llanos Gutierrez,1481
ES7935432245765549801005,IberCaja,Rebeca Perelló Canales,1408
ES0601217139068123918182,BBVA,Ruperto Mayol,5124
ES4003435222838005457130,Cooperativo,Guiomar Dalmau Villalonga,987
ES2523869676896732818783,CaixaBank,Abigaíl de Pedraza,2002
ES0259346340248065352781,BBVA,Eva María Pinilla Lobato,8984
ES3583130562003026645756,Sabadell,Samanta Roldán Andreu,6785
ES1379111320188952909665,Bankinter,Alba Adán Peñalver,5274
ES1577725387154884373830,BBVA,Galo Llorens Real,6748
ES3075163844879208846729,Kutxa,Andrea Gilabert Rosselló,4791
ES3431380360157969175362,CecaBank,Imelda Antúnez,765
ES3677665602229689518273,Kutxa,Maximiano Amat Fiol,8233
ES5570140818532680693592,IberCaja,Sebastián de Verdú,6730
ES6384292482396873859200,Cajamar,Baudelio Borrell,1927
ES8761704382143368081290,Kutxa,Odalys Caro Barragán,4423
ES6964923750370413117006,Cooperativo,María Carmen Simó Prado,8094
ES7006151809138887439739,IberCaja,Hilario Ayala-Adán,4448
ES1462891160483803836731,Cajamar,Martirio de Carro,920
ES3894512587182179575035,Santander,Valentina Nydia Agustí Silva,6010
ES8025599688628114125911,CaixaBank,Priscila Ponce,1168
ES5533667037319877081800,BBVA,Chema Villalba Diez,1004
ES5099695469907623440923,Cajamar,Alex Almansa,6726
ES6436001677289525212279,Cajamar,Fausto Checa Puig,9734
ES3947526958408467804714,Sabadell,Patricia Coral Arenas Monreal,7238
ES7260079451691654180462,Bankinter,Asunción Beltrán Toro,2103
ES7779187366737119363418,BBVA,Gonzalo Leon,7034
ES5766127522806977865301,BancaMarch,Curro Caparrós Ribera,7594
ES9358195747738021475659,Cooperativo,Inmaculada Valcárcel,4377
ES0997858855471535650654,Cajamar,Bienvenida Pol Morcillo,1017
ES0442948186667090728317,Kutxa,Ámbar Cámara Rivera,141
ES6780767880885789345720,Sabadell,Javiera Cañellas Samper,6970
ES1419078586874449480015,Kutxa,Marcela Florinda Mir Gibert,4674
ES1120495220899483373375,Cajamar,Vicente Ferrández Sebastián,374
ES4438814366534644059797,Kutxa,Adrián Rodrigo Escalona,5745
ES3217893723312051005933,BBVA,Leire Jordá Bello,3687
ES2639063196737953150229,IberCaja,Ainoa Madrigal Guardia,7022
ES3611582565589551920179,CecaBank,Gonzalo Saura Bellido,7772
ES8545793696515406078277,Kutxa,Luz de Gárate,1609
ES1938628836766568595673,Kutxa,Haydée Company-Moreno,2934
ES5849962865329039440589,Cooperativo,Cayetana Capdevila-Macias,7784
ES4970096594081190166733,Bankinter,Ale Barba Mateo,2989
ES7703500787057265963967,IberCaja,Octavio Rodolfo Sureda Blazquez,6594
ES8320516561072328140492,IberCaja,Lucho Cózar Saldaña,7815
ES2179782814516919488181,ING,Bruno Llopis Guardiola,9370
ES8226552998866613727447,Bankinter,Clara Barroso Lago,395
ES4026783043883730757747,Bankinter,Carina Elisa Galán Garay,8309
ES1285801319169330531354,Sabadell,Jose Francisco Vaquero Ramos,9145
ES7907874878710538222273,Cooperativo,Eric Vizcaíno Serra,4419
ES2617296836066287623567,ING,Josefa Manzanares Barberá,3819
ES8417981693871180076854,CaixaBank,Elodia Pintor-Tamayo,1734
ES8051879784314330525037,BancaMarch,Lilia Polo Rivera,3091
ES2734042326523753100644,Bankinter,Rafael Galán Pareja,6649
ES7572397280101106379932,CaixaBank,Héctor Pizarro-Esparza,1938
ES7354526103010015841119,BBVA,Isidro Ropero,3877
ES9369364651768676371205,Deutsche Bank,Alfonso Epifanio Ripoll Niño,2317
ES9677527107216394642987,ING,Custodia Anguita Cuéllar,1909
ES3142134883651893523204,BBVA,Nidia Polo León,5268
ES2729958254812118246358,Sabadell,Jenaro Arnal Esparza,2713
ES8803005727518248104127,Cooperativo,Teodosio Tovar Lamas,3525
ES9799401134103487850362,CaixaBank,Verónica Bartolomé Menéndez,8568
ES8038541137071704421956,BancaMarch,Sabina Coello,7333
