iban,bank,name,ammount
ES9897294975955052948257,Sabadell,Severiano Haro Sevillano,5282
ES2497329407892746697724,CecaBank,Íngrid Pujol-Soler,8598
ES9881910233651682322857,Cajamar,Gil del Gutierrez,2122
ES0897478646033894336937,Bankinter,Eli Montes Domingo,5562
ES3548523889134190751163,ING,Azucena de Dominguez,952
ES4661351734899630644667,Cajamar,Lupe Bas Sáenz,775
ES2822749798669219246435,BBVA,Teófilo Ávila Elías,4944
ES0411901400093640917956,Sabadell,Vinicio Baldomero Bonilla Barros,5789
ES4094703210996257791085,Sabadell,Diego Cuenca Espada,6868
ES1752603496517270642874,Sabadell,Jovita Jove Rozas,1801
ES5210332576052523196198,IberCaja,Guiomar de Ibáñez,8690
ES0460198165338496068189,CaixaBank,Germán Alegre Fernandez,5403
ES1227109487470517741756,Cajamar,Adelardo Terrón-Carpio,9225
ES4532140999162781833466,BancaMarch,Donato Porta Pedro,198
ES4391113623202673665522,BancaMarch,Quirino Espejo Dominguez,5355
ES4033785997043305406086,BancaMarch,Sabina Zabala Ayala,7366
ES2926167924780114736529,CaixaBank,Marcela Mendoza Aroca,6474
ES4115516336631499953335,BBVA,Mohamed Ledesma Daza,8612
ES9034766391152624470105,BBVA,Leyre Goñi Tejedor,9504
ES3659016276464310018700,Cajamar,Rufino Martinez Baena,750
ES9803697181699762346728,Cooperativo,Felicidad Acedo Mariscal,3043
ES8175848078985983747277,Bankinter,Juan Bautista del Berrocal,9788
ES6398129731702751918673,Kutxa,Juan Antonio Sandoval,914
ES3597014531433224423540,BancaMarch,Pastor Royo-Llopis,6268
ES0259800151710253583402,Cooperativo,Laura Valdés Miró,1974
ES9252405114591619320714,Cajamar,Ciríaco de Navarrete,3869
ES2289272627689078881233,BancaMarch,Estefanía Calatayud Herrero,427
ES4136113608618381382964,Cajamar,Dora Mancebo-Miranda,6979
ES1328164803074074222089,Cajamar,Pili del Orozco,1669
ES2200392353665380557406,Santander,Bautista Peralta Bernat,5628
ES0843415799941876554183,Bankinter,Cándido Benavente Castejón,6983
ES7291461828692456590459,IberCaja,Saturnina Hoz Cáceres,4056
ES3442698064930113323702,Deutsche Bank,Mónica Aliaga Alcántara,4179
ES4792357156548178648777,Cooperativo,Severo Avilés-Company,7749
ES9075681531377693234548,Sabadell,Nazaret Conesa Jordá,3736
ES1370372442915836613403,CecaBank,Joaquín Gilabert,1774
ES4835898386174070737797,ING,Micaela del Arenas,6704
ES7838040470380008510960,CecaBank,Evelia Barral Ayala,7276
ES2132276529329638925024,Cajamar,Luna Duque,9709
ES8860257559506307289317,ING,Ciríaco Barriga Vergara,1492
ES8762573594494583390400,Sabadell,Sebastian Macario Prado Vidal,9331
ES2709471786100358938241,Bankinter,Saturnino Asenjo-Fabregat,1922
ES2422036315482354104762,Santander,Ramón Porras-Ledesma,2539
ES3426293942832157056379,Kutxa,Bibiana del Bayo,7708
ES8816501024035756190577,Sabadell,Montserrat Arellano-Segarra,3374
ES2434781940030700064636,Cajamar,Horacio Teruel,2873
ES1734991823479003426622,CaixaBank,Domingo Saldaña Solana,579
ES8146354901808662429985,Kutxa,Lupita de Bernat,3761
ES7583715109551438450585,ING,Leonor Jurado Planas,1353
ES9093800999516694967387,Bankinter,Valentina Ayllón Gimeno,3840
ES8831714118120712832273,IberCaja,Zaida Almansa Rebollo,4404
ES9246423554809036012469,CecaBank,Nicodemo Casares Palacio,3106
ES3561444197827587289735,Kutxa,Dulce de Pont,6049
ES8477842927567397626550,Deutsche Bank,Mayte Quero,3857
ES9520517854892432562433,ING,Jovita Aguilera-Aguilera,4054
ES2066383774174592560129,Sabadell,África Hervás Luís,6893
ES7230014029831269894702,Deutsche Bank,Cosme Campos Guillen,8931
ES4544859856560109750307,Kutxa,Ana Belén de Huertas,9632
ES0750748805247757670444,Deutsche Bank,Yésica Egea Riera,5740
ES0685153241773123113560,Deutsche Bank,Nidia Santos Checa,1918
ES7189195033020423279666,CecaBank,Sara Cánovas Elorza,8038
ES1961998686777770295602,Deutsche Bank,Purificación Abad Medina,4900
ES2875995774413068043257,BancaMarch,Estela Belmonte Ruiz,9313
ES8225934593710903306411,Kutxa,Bruno Glauco Prado Lerma,7371
ES9335938570231450348390,Sabadell,Nazario Peralta Acero,3432
ES6454846533699651578155,ING,Gil Batalla Patiño,3552
ES6460596775861855817082,CaixaBank,Anselmo Ortiz Giménez,7208
ES4935999601216425177389,CecaBank,José Salamanca,397
ES6031538874844317893900,Santander,Heraclio Blanes Iñiguez,6488
ES2101153437316186347806,BBVA,Feliciana Fabregat Azcona,5057
ES1432519763151944264858,Bankinter,Blas Escribano Canet,5412
ES1566528455677217413772,IberCaja,Irene del Iñiguez,6933
ES6941985434196666546114,CaixaBank,Baldomero del Solsona,6499
ES3770796414155779341467,Cajamar,Domitila Miralles Carballo,3984
ES2405600889964410990230,CecaBank,Consuelo Asensio Tomas,3317
ES7286919774064607925501,CecaBank,Isabel Garzón Acedo,227
ES0548177691545746032715,BancaMarch,Clotilde Cañizares Prada,8460
ES5234597456154026778730,ING,Emigdio Solana Carbonell,9518
ES4583143681825411207751,Cooperativo,Luis Ángel Bernad Ballesteros,2282
ES6328211168605319901760,Bankinter,Eutimio del Fabregat,6633
ES9062322183103025758526,ING,Narciso David Rius Cantón,9293
ES4861941999796997969352,ING,Hortensia Castrillo Lumbreras,8228
ES6217611534997428071761,BBVA,Dalila Pintor Haro,1909
ES3309808115702314514706,ING,Alfredo Lloret Cantón,5222
ES2257288681250712154558,BancaMarch,Arcelia Ágata Maza Andreu,5345
ES9096947748848046831532,Cooperativo,Bernardo Méndez,6171
ES2041587487859359795644,ING,Juan Verdugo Font,7407
ES1736283312910156777215,BancaMarch,Chema de Bernad,3823
ES4163073473298409691884,ING,Ovidio Carreras Rosselló,4518
ES2879553078497243215140,Sabadell,Damián Tirado,7445
ES6535024035134258573181,IberCaja,Nidia Arce-Lledó,409
ES3499537914905016739833,Cajamar,Violeta Galván Figueroa,8422
ES3486778286035911748433,BancaMarch,Cosme Sales,2478
ES1042737977809352548415,BBVA,Juan Bautista Barón-Burgos,7861
ES3143073485309492643487,Bankinter,Gustavo Aroca-Palomo,6544
ES3820097995556872967121,Cooperativo,Reinaldo Laguna-Baena,405
ES2903664010987668308265,BancaMarch,Carmelita Córdoba Lastra,8771
ES8179882164771901500903,Sabadell,Baudelio de Solís,7551
ES9423605819590810625802,Deutsche Bank,Luis Ángel Collado Castilla,7261
ES3515085606409731726949,IberCaja,Sebastian Arce Morillo,4009
ES2208384990731021319738,IberCaja,Sabas Becerra-Pozuelo,8987
ES4871087538775546914987,Sabadell,José Ángel Codina Farré,1282
ES8462150925288286661520,Santander,Nilda Viana,5893
ES0685871488115066471111,ING,Lupe Caballero Cervantes,8240
ES7008427225554418392780,IberCaja,Marcio Ramis Viñas,7573
ES7154112018861808881202,Deutsche Bank,Leonor Arce Tena,8115
ES6599574025324975009621,Santander,Salud Rubio Lasa,7355
ES3656122594921380890632,Santander,Aroa de Tello,8090
ES6696458072638273830774,Cooperativo,Benigna Alcolea Uría,8504
ES2352101454669712730088,Bankinter,David Company Gálvez,4207
ES6041081346661746394906,Bankinter,Enrique Nevado,9859
ES5961260944650476069816,Santander,Pepe Luque-Vélez,5767
ES8980324712231932540735,Bankinter,Matilde Pineda Páez,6526
ES0208576579895999025225,BBVA,Adelaida Páez-Moraleda,3224
ES2209596939688190710265,IberCaja,Ambrosio Ramírez Coloma,389
ES9540271718012048782450,Bankinter,Norberto Correa Mayo,2412
ES0984454805365307035649,Bankinter,Joel Alegria Llano,2261
ES4867798661873792532574,BBVA,Sarita Elisabet Roselló Benavente,2378
ES5400014322613019114709,Sabadell,Chuy Santamaria Villa,464
ES8244257229150199422958,BancaMarch,Susanita Montero Escalona,9021
ES7525083469200838079224,ING,Xiomara del Tur,2403
ES1213794619006089832722,Sabadell,Rosalía Sáez,9263
ES5455912439450232208069,Kutxa,Emelina de Molins,6878
ES2123610454854044294746,IberCaja,Anita Alondra Murcia Matas,2749
ES1122778153001022867832,CecaBank,Eladio de Guijarro,782
ES3803353150101638119828,Deutsche Bank,Encarnación de Alba,4287
ES7507341811152741048801,BBVA,Marcio Adrián Llorente Manzanares,857
ES6094228804784505366297,IberCaja,Amor Lamas Olivera,869
ES2379366910223807471401,CaixaBank,Sigfrido del Duque,1501
ES1937744633396818532705,Cajamar,Esperanza Moll Vaquero,5265
ES9301626095795281135876,Kutxa,Nazaret Carballo Linares,5800
ES8695732124191551993694,CecaBank,Gerónimo Carrera Vicens,8318
ES9860645895884726600573,CecaBank,Ernesto Angulo Lerma,8565
ES0914629517623605911182,ING,Ariadna Alemany,9107
ES4428998249162517599395,CecaBank,Benjamín Múgica Alsina,3646
ES1097652148454357248038,CecaBank,Concepción Palomar Iniesta,3525
ES5620941411327557331877,Sabadell,Elvira Santamaría Abril,8756
ES6912613609085615436803,Santander,Margarita Arévalo Diego,914
ES2368203966380372013163,BancaMarch,Eusebio Sedano Escrivá,8858
ES3676419651162765075576,BancaMarch,Elpidio Ureña Montenegro,4809
ES1216748269199874298916,Kutxa,Leopoldo Barbero Águila,5523
ES4858903769669688825449,CecaBank,Lucía Olivé Clemente,669
ES2657971142805194449815,BBVA,Onofre Jordán Fortuny,312
ES8413934580212100331380,Kutxa,Ulises Madrigal Girón,9762
ES5168919360000292212253,BancaMarch,Gema Bernal Tapia,7533
ES3137347695188028078240,Cooperativo,Alfredo Gual Blanch,8092
ES2408919535783045452634,Kutxa,Josep Cobos Casals,5923
ES5742136082378361143925,IberCaja,Geraldo Sanmiguel Pinto,5329
ES3628191312185640002466,IberCaja,Iván Acuña Barroso,9530
ES1105691237507149381275,IberCaja,Josefina de Almansa,7476
ES0996045928760604424736,Cajamar,Irene Zabaleta Figueras,946
ES8148779851912971604033,IberCaja,Dionisio Cifuentes Márquez,4640
ES0753873621219193311535,Deutsche Bank,Marita Amat Moreno,4162
ES3754189666237497698731,Cooperativo,Jose Luis Edgardo Esparza Solsona,3566
ES4766579580836939579086,Cajamar,Heriberto Balaguer,3225
ES5442220610646913754718,IberCaja,Pánfilo Salamanca Gálvez,5692
ES7844769798148421165891,ING,Marcela Anguita Galvez,2426
ES6137678481103171685768,CecaBank,Cecilia de Torrent,795
ES2686843360244701591427,ING,Pepita Vega Gomila,2275
ES2792961967896617518049,CaixaBank,Sol Serrano Iriarte,2226
ES5534034951133258033989,Deutsche Bank,Rosario Arranz Valera,6709
ES8080627696106663744730,ING,Concha Nicolás,8345
ES3498851773928896562800,Cooperativo,Baudelio Gaya Villena,422
ES1023334871604763239032,Cajamar,Magdalena de Calderón,9903
ES5554088526986497769555,ING,Guiomar Pulido Anguita,7582
ES0338568939255315688429,ING,Luna Alcaraz Paz,2618
ES0829049102785576465050,CaixaBank,Rafa Silvio Andrade Ferrer,8507
ES7488654241398533381137,Cajamar,Aroa Tejera Esparza,8705
ES7878212533555746880750,Deutsche Bank,Nazaret Ocaña Cervera,1999
ES8070149091642241403520,Sabadell,Eduardo Calderón,7404
ES7724345460213655443655,CaixaBank,Juan Carlos Arroyo-Cortina,6384
ES8051024616496511599734,Cooperativo,Leyre Montaña Villar,8689
ES8769546737160747370885,CaixaBank,Duilio Sotelo Somoza,8718
ES3079586891438283370805,BBVA,Osvaldo Pinto Pintor,1897
ES2700260049243153724451,Deutsche Bank,Cleto Cañellas Nogueira,8891
ES1518635672537208033641,BancaMarch,Áurea Montero-Álamo,5359
ES8553261614652854333679,Santander,Ovidio Miró Casal,7520
ES8221879097984149014702,Bankinter,Luisina Saldaña Castejón,1210
ES1055754786426571422114,IberCaja,Amanda Cuéllar Solé,2145
ES1802306349264173656738,BBVA,Esther Barrena-Arteaga,2520
ES2553999176982539226450,Bankinter,Blanca Mosquera Noriega,7164
ES0815294048835263680450,CaixaBank,Adán Jurado-Lago,4883
ES0410194377295545680927,Bankinter,Josefina Sáenz Belda,2198
ES5360224270589855935545,CecaBank,Faustino Aragonés Viñas,5970
ES8879954579293808388074,Cooperativo,Porfirio Puig Girón,1873
ES3021245544030610011834,Deutsche Bank,Moreno Cuadrado Criado,8390
ES5111248992735861476850,CaixaBank,Darío Valenzuela Baró,3455
ES2306663585772882079464,CaixaBank,Blanca Bravo Machado,8864
ES2699108467664383905435,BBVA,Roberta Castro Abad,1723
ES0542587652069127242191,CecaBank,Gema Sanz Mora,2665
ES3339823537657746950383,BancaMarch,Che Font Bastida,7743
ES4087206179946571179121,Bankinter,Rosa Calatayud Mateos,1407
ES7764511608801540015391,CaixaBank,Anselma Llopis Álvarez,6312
ES7643683721531688546743,CecaBank,Isaac Robles Salvà,5973
ES7625344868539142113074,BancaMarch,Atilio Mendoza Muñoz,8193
ES0809218123503186363930,IberCaja,Trini Ponce Carnero,7120
ES2969711964272291376693,IberCaja,Alma de Puerta,9287
ES6200684750697911281970,Sabadell,Gregorio Bosch Meléndez,8294
ES5540836642038634005602,Santander,Gema Burgos,8199
ES5784161029888219705453,BBVA,Apolonia Chaparro Sales,1460
ES1833724646051232325268,CecaBank,Enrique Bayón Tamarit,1450
ES6123569265298763303066,Cajamar,Paca Teruel Acero,9041
ES4185038998537906447281,Cooperativo,Violeta Jove Echeverría,7977
ES7139334485314161286386,BBVA,Juan José Lucho Lloret Salas,6832
ES9816062228685393815922,Bankinter,Elías España,3824
ES8623139405974920267082,Cajamar,Hermenegildo Miguel-Fuentes,6165
ES5225018243860382081601,CaixaBank,Wilfredo Salmerón,8018
ES3482163970659793402097,Santander,Josefa Ávila Aguado,3912
ES3965183995909699424896,Deutsche Bank,Aurelia Garrido Vall,4323
ES7074105470443306594018,Sabadell,Carmelita Palomares Yáñez,7184
ES4134794835673365502184,ING,Yolanda Orozco Amaya,262
ES7721547111479344769504,Bankinter,Leyre Suárez-Quintero,3422
ES0405932969014210549958,CaixaBank,Ezequiel Méndez Macias,4072
ES3804814330055379263645,BBVA,Paulina Méndez-Arenas,6749
ES2752981825392146394411,Bankinter,Vinicio del Mata,8767
ES3180571083395820991600,ING,Melchor Esparza Font,3462
ES5233433435080024804466,CaixaBank,Cándido Duran Collado,1609
ES9795476751183549942758,ING,Severiano Álvaro Morcillo Puente,7159
ES5549579127875778240727,Cooperativo,Loida Correa-Garriga,3392
ES6018920221965186015406,Cooperativo,Concha Lozano-Gárate,8075
ES9350013856476349347631,CecaBank,Elvira de Pérez,9432
ES0412711462609428956020,Santander,María José Cárdenas,9128
ES4431250423920329691662,Kutxa,Olegario Atienza Alfonso,732
ES4662904098791091673113,Cajamar,Bernabé Benavides Seco,107
ES5243617717888640940986,Deutsche Bank,Adalberto Pino,8504
ES7081343829844674238622,Kutxa,Anastasio Roma Tirado,3110
ES5848567364355828859404,Santander,Amanda Dorotea Pujol Marti,3735
ES7456672515367716899379,BancaMarch,Cirino Leiva Marín,8672
ES8748423623732962655362,Cooperativo,Leonor de Granados,6136
ES8862942135485004642944,BBVA,Cándida Molins Flor,5159
ES1373192090914783920243,Kutxa,Rico Villegas Rebollo,3254
ES7370056667473187371394,Sabadell,Narciso Contreras Canals,7629
ES3930474769771073023532,Santander,Juan Manuel Ríos Bermúdez,6886
ES5902144816392368798424,IberCaja,Ruben Franco Aller,1762
ES5611679458402029930295,Bankinter,Reynaldo Miranda,3109
ES5030383721735134709667,Sabadell,Adalberto Manuel-Nadal,1383
ES2462033742010393314978,Cooperativo,Amando Rey Lorenzo,3044
ES9329547318114052193150,Deutsche Bank,Isidro Torrecilla Cortes,3194
ES1754004975058778888054,Deutsche Bank,Bernarda Quintero Iborra,6681
ES4546871776838928085219,CaixaBank,Federico Adán-Molina,2772
ES7588932638585440145965,Bankinter,Javiera Zabaleta-Vara,1932
ES1534752150254843480283,Cooperativo,Maristela Mora Naranjo,9425
ES1600349266266960017050,Kutxa,Roque Peralta Serra,8699
ES7386760892863832822881,IberCaja,Nicolás Diego Mendoza,1963
ES1979997783339854227129,Cooperativo,Regina Mascaró Alarcón,9496
ES5055342926426474613839,IberCaja,Lázaro Guardiola-Pardo,7189
ES4083659792918894914133,BBVA,Lucía Matas-Sanchez,1894
ES8410849038168685699122,IberCaja,Ignacia Díez-Alsina,9655
ES3235103129837917892231,CaixaBank,Severo Pintor Coronado,8287
ES1518771239205516580211,Bankinter,Javi España-Hurtado,8448
ES7393951407368460130885,Deutsche Bank,Ciríaco Nicolás Ribas,6492
ES6898631685464426414931,BancaMarch,Quirino Coello-Abad,2758
ES3281856267399301736383,Santander,Eusebio Guardia Castro,3631
ES9569388196491128886339,CecaBank,Maxi Jordán Reina,3413
ES5502453720919449805079,ING,Rosenda Chaparro-Morales,3088
ES6633741658097921942199,CaixaBank,Apolinar del Pozuelo,8280
ES4205675145298785948950,Kutxa,Armida Polo,965
ES5266786830890732040141,Sabadell,Adolfo Salvà Redondo,5410
ES5809650756671701250128,BBVA,Rosalía Navas,9042
ES8012072131029674312889,BBVA,Rosa María Grande Padilla,312
ES6985781656528335235772,IberCaja,Isidro Torre Montserrat,3200
ES4565898078764303724424,Bankinter,Darío Adán Lobato Lladó,1744
ES6892447447566798931189,Cooperativo,Iker Cortes Mariño,3486
ES6270220220492425875257,Cajamar,Juan Antonio del Contreras,6531
ES5205156155043077095759,ING,Che del Salgado,6378
ES4335490336751730347277,Deutsche Bank,Armida Garcia Montesinos,3136
ES9058154951355323652161,Kutxa,Ani Lucena Salazar,4866
ES9008414493684469691774,CaixaBank,Omar Ayllón,6157
ES3645286934751433179873,Deutsche Bank,Yolanda Tejada-Marti,9569
ES0713261812091090558565,BancaMarch,Amancio Valero Carvajal,6620
ES7479252799541831813471,Cooperativo,Quique Gibert,6831
ES8378965536080966507344,Sabadell,María Maldonado Losa,453
ES1291059086647176188861,Sabadell,Zoraida Dalmau Almazán,7459
ES5763373281290543958375,BancaMarch,Samuel Uriarte Torrents,6941
ES7465913042711639453529,CecaBank,Andrea Gomis Porcel,2765
ES6390059834278426163606,Deutsche Bank,Abraham Rovira Verdugo,3981
ES5504669423267501488870,Cooperativo,Urbano Diaz Pina,5869
ES5418286801236567408910,Sabadell,Herberto Cerro Ferrer,3384
ES2686315402434156715335,ING,Amparo Mascaró Vendrell,4281
ES6978629995346973103212,Sabadell,Eliana Godoy Luján,9926
ES2736307745266083924060,Sabadell,Isidora Aitana Valencia Amador,8450
ES3048313738134978212313,CaixaBank,Clarisa María Pilar Molina Arrieta,3212
ES9478200597087758548555,Deutsche Bank,Estrella Dalmau Menéndez,8119
ES0227956391701760507384,CecaBank,Anita Ramona Murillo Olivera,4878
ES0776503798973805442744,Kutxa,Pastor Dominguez Manjón,2160
ES2047239032761717692744,Cajamar,Ignacio Nebot Feliu,2857
ES6815931215072758023753,BancaMarch,Eutropio Rozas-Pelayo,7384
ES9754258569590796843251,Santander,Andrés Coloma,9359
ES6251424658425315335173,Sabadell,Tiburcio Leal Cervantes,3880
ES6763104879060405230460,BancaMarch,Manu Azucena Porras Montes,5861
ES3567698792448444989261,Cooperativo,Chus Santiago Matas,6594
ES1170138642449403549257,Deutsche Bank,Jennifer Riba Lamas,1814
ES8601855648330448398796,Deutsche Bank,Arsenio Eliseo Izaguirre Perea,1083
ES7786092286431560238326,BancaMarch,Emiliano Bermúdez Carreras,3462
ES1083475208137509169646,IberCaja,Inés Vázquez Crespi,5903
ES9593615920141402993804,Cooperativo,Adelardo Ávila Martí,7585
ES6689693706651749709383,Cooperativo,Noemí Pavón,8035
ES0597943740957443698751,CaixaBank,Matías Danilo Campoy Sastre,1139
ES3009322769476826422324,Deutsche Bank,Aristides Morillo Anglada,607
ES9834916421280663731592,Cooperativo,María Domínguez Acevedo,2846
